latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.682,35.056,307.3,1,1,2018-10-17,1040,A,54,6.0NRT,296.9,5.3,D
51.932,36.321,303.6,1.1,1,2018-10-17,1040,A,40,6.0NRT,293.3,4,D
51.162,30.837,305,1.1,1,2018-10-17,1040,A,57,6.0NRT,292.3,6.4,D
52.712,42.134,304.4,1.9,1.3,2018-10-17,1040,A,59,6.0NRT,291.7,12.7,D
52.715,42.129,303.4,1.9,1.3,2018-10-17,1040,A,56,6.0NRT,291.3,11.8,D
52.536,39.634,304,1.5,1.2,2018-10-17,1040,A,17,6.0NRT,293.8,6.9,D
52.547,39.632,305.3,1.5,1.2,2018-10-17,1040,A,30,6.0NRT,294.3,7.8,D
52.552,39.565,327.1,1.4,1.2,2018-10-17,1040,A,73,6.0NRT,293.7,40.8,D
51.625,31.954,310.4,1,1,2018-10-17,1040,A,69,6.0NRT,296.8,6.6,D
51.601,31.51,306.7,1,1,2018-10-17,1040,A,55,6.0NRT,295.8,4.6,D
52.029,33.458,307.1,1,1,2018-10-17,1040,A,60,6.0NRT,295.3,4.4,D
52.027,33.444,311.6,1,1,2018-10-17,1040,A,70,6.0NRT,295.1,7.9,D
51.777,31.787,308.7,1,1,2018-10-17,1040,A,66,6.0NRT,294.2,7.2,D
51.774,31.772,305.4,1,1,2018-10-17,1040,A,59,6.0NRT,294.3,4.9,D
51.808,31.927,306.3,1,1,2018-10-17,1040,A,61,6.0NRT,295.3,5,D
53.037,43.418,308,2.2,1.4,2018-10-17,1040,A,66,6.0NRT,290.4,24.8,D
53.036,43.409,309.4,2.2,1.4,2018-10-17,1040,A,69,6.0NRT,290.5,26,D
52.933,41.514,301.1,1.8,1.3,2018-10-17,1040,A,25,6.0NRT,290.6,8.3,D
52.945,41.512,301.2,1.8,1.3,2018-10-17,1040,A,40,6.0NRT,290.5,8.8,D
50.386,24.411,303.8,2,1.4,2018-10-17,1040,A,57,6.0NRT,293.4,12.2,D
52.664,38.072,304.6,1.3,1.1,2018-10-17,1040,A,55,6.0NRT,293.1,5.7,D
52.103,33.318,314.3,1,1,2018-10-17,1040,A,74,6.0NRT,293.8,11.4,D
52.665,37.397,306.3,1.2,1.1,2018-10-17,1040,A,60,6.0NRT,293.5,5.9,D
50.35,23.8,307.6,2.2,1.4,2018-10-17,1040,A,62,6.0NRT,292.5,21.2,D
50.902,25.433,306.4,1.7,1.3,2018-10-17,1040,A,61,6.0NRT,294,11.7,D
50.909,25.424,306.5,1.7,1.3,2018-10-17,1040,A,63,6.0NRT,294.4,12.1,D
52.414,33.484,325.8,1,1,2018-10-17,1040,A,84,6.0NRT,294,20.9,D
52.427,33.509,324.1,1,1,2018-10-17,1040,A,83,6.0NRT,294.3,20.3,D
52.425,33.495,314.3,1,1,2018-10-17,1040,A,74,6.0NRT,293.4,10.8,D
52.614,34.827,306.1,1,1,2018-10-17,1040,A,62,6.0NRT,292.3,6,D
52.612,34.812,308.8,1,1,2018-10-17,1040,A,67,6.0NRT,292.2,7.9,D
51.526,27.509,306.7,1.4,1.2,2018-10-17,1040,A,62,6.0NRT,295.6,7.4,D
51.532,27.501,307.3,1.4,1.2,2018-10-17,1040,A,64,6.0NRT,295.6,8,D
53.041,37.207,302.6,1.2,1.1,2018-10-17,1040,A,50,6.0NRT,291.5,4.7,D
51.601,27.631,310.9,1.3,1.2,2018-10-17,1040,A,70,6.0NRT,295.4,12.6,D
51.598,27.612,313.7,1.4,1.2,2018-10-17,1040,A,73,6.0NRT,297.4,15.9,D
51.498,27.007,328.2,1.4,1.2,2018-10-17,1040,A,85,6.0NRT,295.8,39.2,D
51.494,26.987,338,1.4,1.2,2018-10-17,1040,A,91,6.0NRT,297.8,63.2,D
51.508,27.001,309,1.4,1.2,2018-10-17,1040,A,66,6.0NRT,295.1,10.8,D
51.504,26.981,324.3,1.4,1.2,2018-10-17,1040,A,83,6.0NRT,296.9,34.4,D
51.591,27.103,309.6,1.4,1.2,2018-10-17,1040,A,65,6.0NRT,296.9,11.1,D
51.659,27.217,305.4,1.4,1.2,2018-10-17,1040,A,59,6.0NRT,295.2,6.7,D
51.653,27.215,307.2,1.4,1.2,2018-10-17,1040,A,65,6.0NRT,295.6,9,D
53.91,43.43,301.2,2.3,1.5,2018-10-17,1040,A,45,6.0NRT,290.6,12.4,D
51.633,25.82,303.5,1.6,1.2,2018-10-17,1040,A,48,6.0NRT,293.4,6.9,D
51.644,25.814,306.8,1.6,1.2,2018-10-17,1040,A,64,6.0NRT,294.2,11.2,D
54.031,43.509,312.8,2.3,1.5,2018-10-17,1040,A,73,6.0NRT,290.9,37.5,D
54.028,43.54,303.2,2.3,1.5,2018-10-17,1040,A,27,6.0NRT,290.4,13.6,D
54.027,43.505,311.8,2.3,1.5,2018-10-17,1040,A,72,6.0NRT,290.8,32.7,D
53.549,37.092,302,1.2,1.1,2018-10-17,1040,A,50,6.0NRT,291.2,4.7,D
53.884,39.44,307.4,1.5,1.2,2018-10-17,1040,A,65,6.0NRT,291.3,12.5,D
51.932,26.091,323.4,1.5,1.2,2018-10-17,1040,A,82,6.0NRT,293.2,35.7,D
53.879,39.258,302.7,1.5,1.2,2018-10-17,1040,A,53,6.0NRT,292.3,7.2,D
51.942,26.085,325.2,1.5,1.2,2018-10-17,1040,A,84,6.0NRT,294.2,37.8,D
52.906,31.174,302.9,1,1,2018-10-17,1040,A,54,6.0NRT,291.7,4.9,D
52.84,29.988,305.3,1.1,1,2018-10-17,1040,A,61,6.0NRT,293.4,6.2,D
51.95,25.23,303.3,1.7,1.3,2018-10-17,1040,A,56,6.0NRT,291.8,9.8,D
51.945,25.207,303,1.7,1.3,2018-10-17,1040,A,54,6.0NRT,291.8,9.4,D
52.554,27.856,311.5,1.3,1.1,2018-10-17,1040,A,71,6.0NRT,292.4,13.7,D
52.551,27.839,305.3,1.3,1.1,2018-10-17,1040,A,61,6.0NRT,293.2,7.6,D
52.722,27.957,302.1,1.2,1.1,2018-10-17,1040,A,51,6.0NRT,291.8,5.1,D
53.618,29.786,301.1,1.1,1,2018-10-17,1040,A,45,6.0NRT,290.3,4.4,D
54.482,33.186,308.1,1,1,2018-10-17,1040,A,67,6.0NRT,290.8,8.5,D
54.48,33.171,311.3,1,1,2018-10-17,1040,A,71,6.0NRT,291.4,10.8,D
53.251,25.813,304.4,1.4,1.2,2018-10-17,1040,A,59,6.0NRT,291.2,10.1,D
53.477,26.255,301,1.4,1.2,2018-10-17,1040,A,43,6.0NRT,289.8,6.6,D
53.473,26.235,300.5,1.4,1.2,2018-10-17,1040,A,38,6.0NRT,289.7,6.2,D
55.465,40.857,300.9,1.8,1.3,2018-10-17,1040,A,43,6.0NRT,285.8,13.3,D
55.566,39.912,302,1.6,1.3,2018-10-17,1040,A,44,6.0NRT,286.4,12.3,D
55.356,32.314,327.6,1,1,2018-10-17,1040,A,85,6.0NRT,290.6,26.8,D
56.668,42.703,325.3,2.2,1.4,2018-10-17,1040,A,84,6.0NRT,286.2,81.4,D
56.678,42.697,313.4,2.2,1.4,2018-10-17,1040,A,74,6.0NRT,285.9,42.9,D
56.07,28.829,308.6,1,1,2018-10-17,1040,A,67,6.0NRT,288.3,10.7,D
56.438,30.562,308.5,1,1,2018-10-17,1040,A,67,6.0NRT,290.4,9.1,D
26.642,14.445,337.3,1.1,1.1,2018-10-17,1210,A,79,6.0NRT,312.2,23.6,D
3.071,28.191,312.6,2.1,1.4,2018-10-17,1205,A,32,6.0NRT,295.1,11.9,D
5.609,29.752,314,3.1,1.7,2018-10-17,1205,A,33,6.0NRT,290.6,30.1,D
5.03,21.63,314.6,1,1,2018-10-17,1205,A,69,6.0NRT,291.1,7.9,D
6.337,29.751,315.5,3.2,1.7,2018-10-17,1205,A,62,6.0NRT,291.3,49.8,D
6.333,29.746,314.7,3.2,1.7,2018-10-17,1205,A,59,6.0NRT,291.9,44,D
5.786,24.889,326,1.3,1.1,2018-10-17,1205,A,79,6.0NRT,296.9,24.7,D
5.786,24.894,318.5,1.3,1.1,2018-10-17,1205,A,70,6.0NRT,296.5,14,D
5.784,24.882,314.7,1.3,1.1,2018-10-17,1205,A,62,6.0NRT,296.3,9.2,D
4.874,17.945,304,1.4,1.2,2018-10-17,1205,A,42,6.0NRT,273.6,6.1,D
6.33,27.661,318.5,2.2,1.4,2018-10-17,1205,A,64,6.0NRT,295.1,28.2,D
6.33,27.654,321.8,2.2,1.4,2018-10-17,1205,A,66,6.0NRT,296.1,35.4,D
5.782,22.902,319.6,1.1,1,2018-10-17,1205,A,68,6.0NRT,287.6,13,D
6.713,29.14,311.8,2.9,1.6,2018-10-17,1205,A,49,6.0NRT,292.5,18.6,D
6.248,22.951,311.7,1.1,1,2018-10-17,1205,A,56,6.0NRT,295.2,5.6,D
6.413,23.151,310.3,1.1,1,2018-10-17,1205,A,50,6.0NRT,292.5,4.8,D
6.633,21.123,309.7,1,1,2018-10-17,1205,A,50,6.0NRT,290.2,5,D
7.788,27.647,315.6,2.3,1.5,2018-10-17,1205,A,61,6.0NRT,297.9,18.3,D
7.967,27.413,324.7,2.2,1.4,2018-10-17,1205,A,77,6.0NRT,300.3,43.7,D
7.969,27.426,316.7,2.2,1.4,2018-10-17,1205,A,64,6.0NRT,299.5,20.9,D
8.035,27.838,320.4,2.4,1.5,2018-10-17,1205,A,69,6.0NRT,299.5,29,D
8.053,27.663,319.7,2.3,1.5,2018-10-17,1205,A,70,6.0NRT,299.5,27.2,D
7.608,22.283,313.7,1,1,2018-10-17,1205,A,58,6.0NRT,300.6,5.8,D
7.63,22.309,312.1,1,1,2018-10-17,1205,A,52,6.0NRT,299.8,4.5,D
7.046,17.631,311.2,1.4,1.2,2018-10-17,1205,A,41,6.0NRT,294.2,7.9,D
7.044,17.638,310.3,1.4,1.2,2018-10-17,1205,A,47,6.0NRT,293.7,7,D
8.476,27.621,328.7,2.3,1.5,2018-10-17,1205,A,80,6.0NRT,301.1,56.9,D
8.502,27.512,318,2.3,1.5,2018-10-17,1205,A,65,6.0NRT,299.6,21.1,D
7.794,22.169,319.7,1,1,2018-10-17,1205,A,72,6.0NRT,301.2,12,D
7.793,22.159,315.5,1,1,2018-10-17,1205,A,64,6.0NRT,300.6,8,D
8.5,27.505,317.1,2.3,1.5,2018-10-17,1205,A,46,6.0NRT,299.7,17.2,D
8.492,27.024,316.5,2.1,1.4,2018-10-17,1205,A,37,6.0NRT,301,14.9,D
8.507,27.042,320.3,2.1,1.4,2018-10-17,1205,A,69,6.0NRT,301.7,26.2,D
8.591,27.405,317.9,2.3,1.5,2018-10-17,1205,A,54,6.0NRT,301.7,19.3,D
7.359,18.362,319.4,1.2,1.1,2018-10-17,1205,A,73,6.0NRT,298.5,13.5,D
7.358,18.351,319.7,1.2,1.1,2018-10-17,1205,A,73,6.0NRT,298.7,13.7,D
8.573,26.857,325.2,2,1.4,2018-10-17,1205,A,76,6.0NRT,301,39.9,D
8.599,26.762,316.1,2,1.4,2018-10-17,1205,A,33,6.0NRT,301.6,15.6,D
8.641,26.981,318.2,2.1,1.4,2018-10-17,1205,A,50,6.0NRT,302.7,16.6,D
8.682,27.084,316.4,2.1,1.4,2018-10-17,1205,A,59,6.0NRT,302.1,15.3,D
8.769,27.267,322,2.2,1.4,2018-10-17,1205,A,68,6.0NRT,305.4,26.2,D
9.002,28.799,324.3,3,1.6,2018-10-17,1205,A,65,6.0NRT,296.9,62.7,D
8.999,28.772,317.4,2.9,1.6,2018-10-17,1205,A,47,6.0NRT,296.8,32.7,D
8.745,26.767,321.1,2,1.4,2018-10-17,1205,A,70,6.0NRT,302.4,27.4,D
8.797,26.753,321.4,2,1.4,2018-10-17,1205,A,33,6.0NRT,302.1,23.8,D
8.851,26.972,318,2.1,1.4,2018-10-17,1205,A,62,6.0NRT,302.9,17.8,D
8.901,27.162,323.5,2.2,1.4,2018-10-17,1205,A,73,6.0NRT,305.2,28.2,D
8.694,25.587,321.1,1.6,1.3,2018-10-17,1205,A,70,6.0NRT,302.3,20.5,D
7.7,18.39,315.3,1.2,1.1,2018-10-17,1205,A,65,6.0NRT,296.7,9.9,D
8.936,26.504,318.4,1.9,1.4,2018-10-17,1205,A,62,6.0NRT,302.9,16.8,D
8.978,26.735,318.6,2,1.4,2018-10-17,1205,A,46,6.0NRT,303,16.5,D
8.967,26.554,320.3,2,1.4,2018-10-17,1205,A,67,6.0NRT,304.7,18.5,D
9.01,26.694,327,2,1.4,2018-10-17,1205,A,77,6.0NRT,305,36.4,D
9.008,26.676,320.7,2,1.4,2018-10-17,1205,A,49,6.0NRT,304.5,19.8,D
9.023,26.601,319,2,1.4,2018-10-17,1205,A,54,6.0NRT,304,17,D
7.976,18.716,313.7,1.1,1.1,2018-10-17,1205,A,61,6.0NRT,297.8,6.1,D
9.117,26.529,322,2,1.4,2018-10-17,1205,A,70,6.0NRT,302.7,26,D
9.109,26.523,317.1,2,1.4,2018-10-17,1205,A,54,6.0NRT,302.3,13.5,D
9.152,26.572,316.7,2,1.4,2018-10-17,1205,A,57,6.0NRT,302.2,14.2,D
9.15,26.554,318.7,2,1.4,2018-10-17,1205,A,61,6.0NRT,302.9,17.8,D
9.27,26.587,319.1,2,1.4,2018-10-17,1205,A,64,6.0NRT,304.3,19.1,D
9.308,26.36,320.4,1.9,1.4,2018-10-17,1205,A,67,6.0NRT,303.7,19.2,D
9.306,26.343,325.7,1.9,1.4,2018-10-17,1205,A,76,6.0NRT,303.8,33.2,D
8.264,18.184,321.6,1.2,1.1,2018-10-17,1205,A,50,6.0NRT,298.3,14,D
9.34,25.368,319.4,1.6,1.3,2018-10-17,1205,A,64,6.0NRT,302.9,15.3,D
9.338,25.353,322.7,1.6,1.2,2018-10-17,1205,A,71,6.0NRT,302.9,21.7,D
9.34,25.361,326.8,1.6,1.3,2018-10-17,1205,A,77,6.0NRT,303.3,30.9,D
9.641,27.675,319,2.5,1.5,2018-10-17,1205,A,63,6.0NRT,303.7,21.9,D
9.219,24.258,320,1.3,1.2,2018-10-17,1205,A,62,6.0NRT,303.2,12.1,D
9.229,24.257,318.1,1.3,1.2,2018-10-17,1205,A,38,6.0NRT,302.7,9.3,D
9.227,24.245,328.9,1.3,1.1,2018-10-17,1205,A,80,6.0NRT,303,27.8,D
9.709,27.78,322.3,2.5,1.5,2018-10-17,1205,A,52,6.0NRT,304.8,29.1,D
9.254,24.291,319,1.4,1.2,2018-10-17,1205,A,51,6.0NRT,304.9,11.6,D
9.737,27.777,322.3,2.5,1.5,2018-10-17,1205,A,34,6.0NRT,304.5,27.4,D
8.8,20.753,322.3,1,1,2018-10-17,1205,A,76,6.0NRT,301.4,13.3,D
8.798,20.744,317.8,1,1,2018-10-17,1205,A,70,6.0NRT,301.5,8.8,D
9.743,27.771,326.2,2.5,1.5,2018-10-17,1205,A,76,6.0NRT,304.9,48.7,D
9.459,25.399,317.9,1.6,1.3,2018-10-17,1205,A,42,6.0NRT,303.4,11.8,D
9.302,24.204,323.7,1.3,1.1,2018-10-17,1205,A,61,6.0NRT,304.6,16.8,D
9.677,26.484,319.5,2,1.4,2018-10-17,1205,A,49,6.0NRT,304.2,20.7,D
9.4,24.246,362.4,1.4,1.2,2018-10-17,1205,A,100,6.0NRT,306,127.9,D
9.399,24.234,333.9,1.4,1.2,2018-10-17,1205,A,84,6.0NRT,302.4,35.3,D
9.411,24.244,345.8,1.4,1.2,2018-10-17,1205,A,92,6.0NRT,305,67.7,D
9.409,24.232,329.7,1.4,1.2,2018-10-17,1205,A,80,6.0NRT,302.6,27.2,D
9.406,24.208,328.2,1.3,1.1,2018-10-17,1205,A,79,6.0NRT,303.1,24.5,D
9.404,24.196,338.7,1.3,1.1,2018-10-17,1205,A,88,6.0NRT,303.9,47.7,D
9.431,24.317,323.8,1.4,1.2,2018-10-17,1205,A,73,6.0NRT,304.5,18,D
9.414,24.194,321.4,1.3,1.1,2018-10-17,1205,A,69,6.0NRT,303.4,13.6,D
9.586,25.404,324,1.6,1.3,2018-10-17,1205,A,73,6.0NRT,302.6,24.6,D
9.599,25.418,323,1.6,1.3,2018-10-17,1205,A,71,6.0NRT,303,21.9,D
9.597,25.403,333.9,1.6,1.3,2018-10-17,1205,A,84,6.0NRT,305.2,49.8,D
9.422,24.096,317.9,1.3,1.1,2018-10-17,1205,A,62,6.0NRT,302.3,8.6,D
9.609,25.402,333,1.6,1.3,2018-10-17,1205,A,83,6.0NRT,304,45.9,D
9.607,25.387,331.9,1.6,1.3,2018-10-17,1205,A,82,6.0NRT,303.2,42.7,D
9.57,25.114,321.3,1.6,1.2,2018-10-17,1205,A,65,6.0NRT,303.6,15.1,D
9.607,25.396,335.8,1.6,1.3,2018-10-17,1205,A,86,6.0NRT,304.6,55.5,D
9.571,25.108,322.4,1.6,1.2,2018-10-17,1205,A,58,6.0NRT,304.1,16.5,D
9.806,25.689,337.8,1.7,1.3,2018-10-17,1205,A,87,6.0NRT,295,72.2,D
9.818,25.687,320.1,1.7,1.3,2018-10-17,1205,A,62,6.0NRT,295.3,22.6,D
10.215,28.565,320.5,3,1.6,2018-10-17,1205,A,31,6.0NRT,302.4,31.1,D
9.884,26.006,317.4,1.8,1.3,2018-10-17,1205,A,59,6.0NRT,300.6,17.1,D
9.31,21.764,321.2,1,1,2018-10-17,1205,A,73,6.0NRT,299.2,12,D
9.545,23.346,316.7,1.2,1.1,2018-10-17,1205,A,55,6.0NRT,303.8,7.1,D
9.739,24.739,319,1.5,1.2,2018-10-17,1205,A,52,6.0NRT,302,12.5,D
9.734,24.699,338.8,1.5,1.2,2018-10-17,1205,A,88,6.0NRT,302.7,55.8,D
9.731,24.673,321.9,1.5,1.2,2018-10-17,1205,A,69,6.0NRT,302,17.1,D
9.729,24.66,319,1.5,1.2,2018-10-17,1205,A,34,6.0NRT,301.9,12.1,D
9.882,25.485,320,1.7,1.3,2018-10-17,1205,A,65,6.0NRT,302.6,17.5,D
9.782,24.733,317.9,1.5,1.2,2018-10-17,1205,A,46,6.0NRT,302.3,10.7,D
9.754,24.524,326,1.4,1.2,2018-10-17,1205,A,76,6.0NRT,302.1,24.4,D
9.787,24.645,316.6,1.5,1.2,2018-10-17,1205,A,44,6.0NRT,300.4,12.7,D
9.781,24.514,320.9,1.4,1.2,2018-10-17,1205,A,46,6.0NRT,302.7,13.7,D
9.883,25.222,326,1.6,1.2,2018-10-17,1205,A,75,6.0NRT,306,26.3,D
9.788,24.487,319.5,1.4,1.2,2018-10-17,1205,A,42,6.0NRT,303.6,11.4,D
9.632,23.305,321.6,1.2,1.1,2018-10-17,1205,A,69,6.0NRT,304.3,12.3,D
9.631,23.294,317.4,1.2,1.1,2018-10-17,1205,A,42,6.0NRT,303.8,7.5,D
9.037,19.096,317.7,1.1,1,2018-10-17,1205,A,61,6.0NRT,305.3,7.3,D
10.247,28.057,318.6,2.7,1.6,2018-10-17,1205,A,34,6.0NRT,302.4,23.4,D
9.914,24.676,321.3,1.5,1.2,2018-10-17,1205,A,67,6.0NRT,305,13.9,D
10.005,25.289,323.7,1.6,1.3,2018-10-17,1205,A,65,6.0NRT,306.4,16.9,D
10.003,25.185,326.2,1.6,1.2,2018-10-17,1205,A,75,6.0NRT,305.1,23.8,D
10.039,25.285,322.2,1.6,1.3,2018-10-17,1205,A,64,6.0NRT,305.5,15.2,D
9.608,22.111,323.8,1.1,1,2018-10-17,1205,A,76,6.0NRT,300.5,13.1,D
9.606,22.102,343.8,1.1,1,2018-10-17,1205,A,92,6.0NRT,301.9,44,D
10.49,28.707,324.4,3.1,1.7,2018-10-17,1205,A,42,6.0NRT,304,56.6,D
10.493,28.727,322.9,3.1,1.7,2018-10-17,1205,A,54,6.0NRT,305.4,45.6,D
10.325,26.98,330.1,2.2,1.4,2018-10-17,1205,A,65,6.0NRT,308,47.2,D
10.322,26.96,335.8,2.2,1.4,2018-10-17,1205,A,82,6.0NRT,309.1,69.3,D
10.559,28.525,320.4,3,1.6,2018-10-17,1205,A,63,6.0NRT,303.9,31.4,D
10.559,28.52,319.6,3,1.6,2018-10-17,1205,A,58,6.0NRT,303.9,28.3,D
10.397,27.048,326,2.3,1.5,2018-10-17,1205,A,59,6.0NRT,307.1,34.8,D
10.41,27.046,328.8,2.3,1.5,2018-10-17,1205,A,77,6.0NRT,309.6,46.8,D
9.932,23.344,318.4,1.2,1.1,2018-10-17,1205,A,62,6.0NRT,304.4,8.6,D
10.474,26.928,332.1,2.2,1.4,2018-10-17,1205,A,67,6.0NRT,309.9,51.6,D
10.547,27.084,324.3,2.3,1.5,2018-10-17,1205,A,53,6.0NRT,309.7,24,D
10.546,27.1,326.7,2.3,1.5,2018-10-17,1205,A,61,6.0NRT,310.3,30.4,D
10.547,26.893,332,2.2,1.4,2018-10-17,1205,A,66,6.0NRT,312.1,40.7,D
10.588,27.011,337.2,2.3,1.5,2018-10-17,1205,A,85,6.0NRT,313,70.6,D
10.601,27.009,333.2,2.3,1.5,2018-10-17,1205,A,81,6.0NRT,312.2,50.7,D
10.903,29.382,320.4,3.5,1.8,2018-10-17,1205,A,50,6.0NRT,302.6,40.9,D
10.805,28.559,328.9,3,1.7,2018-10-17,1205,A,76,6.0NRT,306.9,67.9,D
10.919,29.381,338.2,3.5,1.8,2018-10-17,1205,A,85,6.0NRT,303.6,178.9,D
10.934,29.379,325.1,3.5,1.8,2018-10-17,1205,A,68,6.0NRT,304.9,68.3,D
10.809,28.578,322.6,3,1.7,2018-10-17,1205,A,36,6.0NRT,305.3,30.8,D
10.806,28.551,325.6,3,1.7,2018-10-17,1205,A,66,6.0NRT,307.3,45.9,D
10.917,29.405,323.6,3.5,1.8,2018-10-17,1205,A,48,6.0NRT,302.6,56,D
10.914,29.373,326.8,3.5,1.8,2018-10-17,1205,A,70,6.0NRT,302.9,80.6,D
10.933,29.403,323.8,3.5,1.8,2018-10-17,1205,A,59,6.0NRT,304.7,60.7,D
10.93,29.372,332.7,3.5,1.8,2018-10-17,1205,A,79,6.0NRT,304.1,129.6,D
10.671,26.73,327.7,2.2,1.4,2018-10-17,1205,A,45,6.0NRT,311.5,24.8,D
9.881,20.847,315.9,1,1,2018-10-17,1205,A,50,6.0NRT,292.4,5.9,D
10.684,26.728,335.3,2.2,1.4,2018-10-17,1205,A,83,6.0NRT,313.7,53.5,D
10.682,26.709,329.9,2.1,1.4,2018-10-17,1205,A,50,6.0NRT,314,31.5,D
10.683,26.723,331.1,2.2,1.4,2018-10-17,1205,A,42,6.0NRT,314.2,32.4,D
9.612,18.757,324.5,1.1,1,2018-10-17,1205,A,57,6.0NRT,308.1,9.5,D
9.938,20.925,325.7,1,1,2018-10-17,1205,A,69,6.0NRT,296.8,15.8,D
9.993,20.798,317.5,1,1,2018-10-17,1205,A,51,6.0NRT,299.1,7.5,D
10.057,21.179,319,1,1,2018-10-17,1205,A,69,6.0NRT,300,9.5,D
10.056,21.17,317.1,1,1,2018-10-17,1205,A,65,6.0NRT,298.3,7.8,D
10.352,21.248,316.3,1,1,2018-10-17,1205,A,45,6.0NRT,296.6,6.8,D
10.375,21.087,313.3,1,1,2018-10-17,1205,A,45,6.0NRT,289.4,6.1,D
9.889,17.698,321.8,1.2,1.1,2018-10-17,1205,A,57,6.0NRT,304.7,10.8,D
10.424,21.238,320.1,1,1,2018-10-17,1205,A,69,6.0NRT,298.9,8.9,D
10.442,21.294,320.6,1,1,2018-10-17,1205,A,35,6.0NRT,302.2,8.6,D
10.149,18.693,331.9,1.1,1,2018-10-17,1205,A,83,6.0NRT,306.6,24.9,D
10.629,20.734,320.9,1,1,2018-10-17,1205,A,59,6.0NRT,306.5,8.7,D
10.483,19.338,317.8,1,1,2018-10-17,1205,A,62,6.0NRT,304.9,6.2,D
10.232,17.528,324.6,1.2,1.1,2018-10-17,1205,A,32,6.0NRT,307.7,14.7,D
10.55,19.482,325.5,1,1,2018-10-17,1205,A,76,6.0NRT,303.5,15.2,D
10.272,17.515,335,1.2,1.1,2018-10-17,1205,A,81,6.0NRT,306.6,33.2,D
10.282,17.514,325.7,1.2,1.1,2018-10-17,1205,A,53,6.0NRT,303.6,18,D
10.28,17.503,322.6,1.2,1.1,2018-10-17,1205,A,22,6.0NRT,306.5,12.9,D
10.598,19.304,317.3,1,1,2018-10-17,1205,A,62,6.0NRT,303.3,6.5,D
10.664,19.317,313,1,1,2018-10-17,1205,A,26,6.0NRT,292.7,4.7,D
10.644,19.186,324.8,1,1,2018-10-17,1205,A,75,6.0NRT,294.9,15.1,D
10.654,19.185,323.9,1,1,2018-10-17,1205,A,74,6.0NRT,295.6,14.6,D
11.329,23.26,325.9,1.2,1.1,2018-10-17,1205,A,47,6.0NRT,309.7,11.3,D
11.11,21.665,317.6,1,1,2018-10-17,1205,A,57,6.0NRT,302.9,7.4,D
10.719,18.936,317.4,1.1,1,2018-10-17,1205,A,48,6.0NRT,300.8,6.9,D
11.339,23.259,335.4,1.2,1.1,2018-10-17,1205,A,81,6.0NRT,310.5,26.6,D
10.728,18.934,318.5,1.1,1,2018-10-17,1205,A,59,6.0NRT,301.7,8.2,D
11.35,23.036,338.5,1.2,1.1,2018-10-17,1205,A,84,6.0NRT,310.3,34.8,D
11.348,23.026,329.1,1.2,1.1,2018-10-17,1205,A,71,6.0NRT,309.8,16.9,D
10.956,20.12,327.1,1,1,2018-10-17,1205,A,75,6.0NRT,310.5,12.1,D
11.381,23.043,324.7,1.2,1.1,2018-10-17,1205,A,59,6.0NRT,309.6,10,D
11.426,23.229,325.8,1.2,1.1,2018-10-17,1205,A,51,6.0NRT,309.9,10.6,D
11.27,22.089,321.9,1.1,1,2018-10-17,1205,A,62,6.0NRT,304.4,9.7,D
11.268,22.079,327.4,1.1,1,2018-10-17,1205,A,75,6.0NRT,306.1,16.7,D
11.277,22.077,321.8,1.1,1,2018-10-17,1205,A,61,6.0NRT,303.6,9.7,D
11.166,21.278,325.8,1,1,2018-10-17,1205,A,74,6.0NRT,308.3,13.4,D
11.264,21.717,319.5,1.1,1,2018-10-17,1205,A,53,6.0NRT,303.3,6.3,D
11.888,26.141,333.2,2,1.4,2018-10-17,1205,A,68,6.0NRT,315.8,29.7,D
11.717,24.72,330.8,1.6,1.2,2018-10-17,1205,A,63,6.0NRT,316.5,18.9,D
10.619,16.973,321.2,1.3,1.1,2018-10-17,1205,A,68,6.0NRT,302.2,11.6,D
11.09,20.094,326.9,1,1,2018-10-17,1205,A,77,6.0NRT,312,10.7,D
11.719,24.729,330.1,1.6,1.2,2018-10-17,1205,A,53,6.0NRT,316.9,16,D
11.566,23.442,330.2,1.3,1.1,2018-10-17,1205,A,44,6.0NRT,310.4,16.2,D
11.565,23.43,329.1,1.3,1.1,2018-10-17,1205,A,49,6.0NRT,310.9,14.9,D
11.105,20.067,322,1,1,2018-10-17,1205,A,59,6.0NRT,307.6,6.1,D
11.579,23.464,329.7,1.3,1.1,2018-10-17,1205,A,41,6.0NRT,313.8,16.1,D
11.362,21.834,321.2,1.1,1,2018-10-17,1205,A,30,6.0NRT,306.7,8.5,D
11.389,21.762,322.2,1.1,1,2018-10-17,1205,A,45,6.0NRT,305.8,9.5,D
11.227,20.338,326,1,1,2018-10-17,1205,A,74,6.0NRT,307.2,12.4,D
12.036,26.165,341.6,2,1.4,2018-10-17,1205,A,83,6.0NRT,312.6,71.8,D
12.05,26.182,343.7,2.1,1.4,2018-10-17,1205,A,86,6.0NRT,313.6,79.9,D
12.1,26.176,335.8,2.1,1.4,2018-10-17,1205,A,64,6.0NRT,314.8,38,D
11.306,20.317,318.9,1,1,2018-10-17,1205,A,48,6.0NRT,301.3,6.1,D
11.091,18.834,322.4,1.1,1,2018-10-17,1205,A,69,6.0NRT,305.7,10.2,D
