latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
50.38378,116.8064,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,291.4,7.3,D
50.45021,117.02737,342.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,293.7,60.1,D
50.43122,116.96398,338.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,284.1,2.9,D
50.38971,116.82603,329.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.4,11.9,D
50.38525,116.81127,353.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.9,36.8,D
50.38231,116.80154,329.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.7,7.3,D
50.45815,117.03398,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,299.2,52.1,D
50.39159,116.81231,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,300,36.8,D
50.45959,117.03882,332.6,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.6,52.1,D
50.4567,117.02916,337.9,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.4,60.1,D
50.44072,116.97578,328.7,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,283.7,5,D
50.39308,116.81727,351.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.6,11.9,D
50.39009,116.80737,334.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,302.6,36.8,D
50.3886,116.80242,338.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.6,7.3,D
50.44216,116.98057,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,288.6,5,D
50.46451,117.03539,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,291.3,9.6,D
50.46729,117.0447,347.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.5,36.8,D
50.46593,117.04014,352,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,302.8,36.8,D
50.44972,116.98587,350.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.1,3.7,D
50.44842,116.98155,345,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.1,3.7,D
50.47214,117.04103,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,312.9,36.8,D
50.47071,117.03623,336.2,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,294.8,36.8,D
50.46773,117.02625,328.7,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.2,9.6,D
50.45885,116.99651,354.7,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.9,7.3,D
50.45737,116.99154,349.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.3,5.3,D
50.45596,116.98682,339.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,284.3,5.3,D
50.46919,117.03114,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,289.1,9.6,D
50.45025,117.03488,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,290.2,78.4,D
50.37689,116.79573,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,292.3,11.9,D
50.37535,116.79073,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,290.3,13.4,D
50.44873,117.02991,343.8,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,308.1,78.4,D
50.44731,117.02522,352.8,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,294.2,15.8,D
50.42955,116.96714,332.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.1,6,D
50.42803,116.96218,350.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.4,6,D
50.37842,116.80067,344.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.2,11.9,D
50.42652,116.95725,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,285.4,7.1,D
50.45527,117.03175,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,327.4,78.4,D
50.38772,116.81126,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,301.3,42.6,D
50.45082,117.01718,330.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286,15.8,D
50.44934,117.01233,330.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.3,6,D
50.43756,116.97376,333.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,284.4,3.4,D
50.43599,116.96861,328,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,283.5,3.4,D
50.39074,116.82108,326.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.3,4.4,D
50.38622,116.80637,344.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,298.5,17.6,D
50.38472,116.80152,338.4,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.7,17.6,D
50.45673,117.03654,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,288.8,100.1,D
50.46319,117.03819,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,291.8,12.7,D
50.39412,116.81242,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,293.9,20.1,D
50.46175,117.03343,346.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.8,12.7,D
50.44678,116.98435,340.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.1,7,D
50.44404,116.97536,345.7,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,284.8,6.3,D
50.3926,116.80748,352.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.3,20.1,D
50.44545,116.97998,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,286.4,6.3,D
50.46797,117.03428,356.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,292.7,12.7,D
50.46648,117.02939,341.7,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.4,12.7,D
50.45441,116.98976,354.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.8,8.9,D
50.45303,116.98523,342.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,284.8,7,D
50.47087,117.04382,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,287.2,122.5,D
50.47569,117.04006,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,294.2,19,D
50.47422,117.03525,349.7,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.6,19,D
50.47115,117.02514,326.4,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.9,5.1,D
50.46967,117.02024,330.9,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.3,11.6,D
50.46373,117.00075,349,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.7,20.4,D
50.46225,116.9959,353.3,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,298.9,20.4,D
50.47267,117.03014,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,289.8,5.1,D
50.46075,116.99095,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,286.6,12.7,D
50.47143,117.00645,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,301.8,26.1,D
50.48463,117.04992,335.5,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.5,4.7,D
50.48323,117.04528,338.3,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.2,13.7,D
50.48047,117.03621,348.5,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,286,19,D
50.47754,117.02657,329.2,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.1,5.1,D
50.47604,117.02161,338.5,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.4,5.1,D
50.47297,117.0115,338.8,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.5,11.6,D
50.46996,117.00158,355.9,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,291.7,26.1,D
50.48185,117.04076,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,288.3,13.7,D
50.46852,116.99688,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,287.5,20.4,D
50.46704,116.992,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,282.8,20.4,D
50.47943,117.01314,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,309.7,131.7,D
50.48942,117.04607,344.6,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.6,15.6,D
50.48526,117.03237,350.1,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.6,11.4,D
50.48386,117.02774,355,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.6,11.4,D
50.48095,117.01814,351.9,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.6,22.6,D
50.49089,117.05093,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,289.9,15.6,D
50.48242,117.02297,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,289.8,22.6,D
50.47635,117.00297,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,284.1,19.5,D
50.48871,117.02406,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,291.9,11.4,D
50.49426,117.0424,338.6,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,282.5,15.6,D
50.49008,117.02861,346.8,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.5,11.4,D
50.49282,117.03764,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,289.4,19.7,D
50.49144,117.03308,367,0.36,0.58,2018-10-20,0354,N,low,1.0NRT,292.8,19.7,D
50.67992,115.75702,351.3,0.4,0.6,2018-10-20,0354,N,nominal,1.0NRT,289.8,9.8,D
50.68673,115.75871,347,0.4,0.6,2018-10-20,0354,N,nominal,1.0NRT,289.2,11,D
50.69342,115.76003,367,0.4,0.6,2018-10-20,0354,N,high,1.0NRT,293.4,12,D
50.69815,115.77505,325.5,0.4,0.6,2018-10-20,0354,N,nominal,1.0NRT,286.8,8.1,D
50.69166,115.75448,352.4,0.4,0.6,2018-10-20,0354,N,nominal,1.0NRT,287.5,12,D
50.70159,115.76607,344.2,0.4,0.6,2018-10-20,0354,N,nominal,1.0NRT,289.6,17.9,D
50.70648,115.76172,344.3,0.4,0.6,2018-10-20,0354,N,nominal,1.0NRT,284,7.3,D
50.70815,115.76701,367,0.4,0.6,2018-10-20,0354,N,low,1.0NRT,287.5,13.5,D
50.14764,113.45107,344,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,281.8,10.7,D
50.15166,113.46285,367,0.51,0.66,2018-10-20,0354,N,low,1.0NRT,288.5,12.5,D
50.14967,113.45699,367,0.51,0.66,2018-10-20,0354,N,low,1.0NRT,287,10.7,D
50.1572,113.45848,328.3,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,285.2,12.5,D
50.153,113.44611,334.6,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,281.3,10.7,D
50.15099,113.44024,338.4,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,283.9,8.8,D
50.14753,113.44975,345.2,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,282.2,8.6,D
50.14958,113.45567,367,0.51,0.66,2018-10-20,0354,N,low,1.0NRT,285.9,28.8,D
50.1529,113.44487,333.7,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,281,8.3,D
50.15089,113.43905,334.8,0.51,0.66,2018-10-20,0354,N,nominal,1.0NRT,283.5,8.3,D
50.15655,113.43499,367,0.51,0.66,2018-10-20,0354,N,low,1.0NRT,288.3,8.3,D
51.98474,118.09494,339.4,0.59,0.53,2018-10-20,0354,N,nominal,1.0NRT,291.1,5.8,D
51.98224,118.08611,325.2,0.59,0.53,2018-10-20,0354,N,nominal,1.0NRT,292.3,5.8,D
51.23076,115.50961,339.6,0.39,0.6,2018-10-20,0354,N,nominal,1.0NRT,286.2,6.9,D
51.22914,115.50444,341,0.39,0.6,2018-10-20,0354,N,nominal,1.0NRT,285.9,5,D
54.06582,124.80915,342.3,0.46,0.39,2018-10-20,0354,N,nominal,1.0NRT,280.8,13.3,D
54.09959,124.76631,328.4,0.46,0.39,2018-10-20,0354,N,nominal,1.0NRT,277.3,6.6,D
54.10166,124.75753,337,0.46,0.39,2018-10-20,0354,N,nominal,1.0NRT,280.3,27.3,D
54.13562,124.56136,339.7,0.47,0.39,2018-10-20,0354,N,nominal,1.0NRT,276.2,8.1,D
54.13768,124.55251,329.7,0.47,0.39,2018-10-20,0354,N,nominal,1.0NRT,275,7.1,D
54.14116,124.55047,325.3,0.47,0.39,2018-10-20,0354,N,nominal,1.0NRT,274.2,7.1,D
54.13976,124.54369,338.3,0.47,0.39,2018-10-20,0354,N,nominal,1.0NRT,285.4,29.5,D
54.14463,124.54846,325.8,0.47,0.39,2018-10-20,0354,N,nominal,1.0NRT,273.7,5.7,D
55.16241,124.56153,327.9,0.45,0.39,2018-10-20,0354,N,nominal,1.0NRT,276,5.6,D
52.35453,113.70998,337.2,0.42,0.61,2018-10-20,0354,N,nominal,1.0NRT,283,5.9,D
55.24157,124.18417,327.4,0.46,0.39,2018-10-20,0354,N,nominal,1.0NRT,278.8,4.3,D
52.55232,111.01138,347.5,0.52,0.66,2018-10-20,0354,N,nominal,1.0NRT,283.7,8.1,D
52.55109,111.0106,351.5,0.52,0.66,2018-10-20,0354,N,nominal,1.0NRT,284.5,8.3,D
53.33265,112.67503,330.8,0.42,0.61,2018-10-20,0354,N,nominal,1.0NRT,283.6,3.2,D
58.14259,107.10601,333,0.42,0.61,2018-10-20,0354,N,nominal,1.0NRT,267.2,6.1,D
58.14037,107.0999,367,0.42,0.61,2018-10-20,0354,N,low,1.0NRT,269.2,6.1,D
58.03541,106.54519,335.6,0.44,0.62,2018-10-20,0354,N,nominal,1.0NRT,267,3.5,D
58.09385,106.54538,339,0.43,0.62,2018-10-20,0354,N,nominal,1.0NRT,270.6,4.7,D
58.09852,106.53881,367,0.43,0.62,2018-10-20,0354,N,low,1.0NRT,270.7,4.7,D
59.11498,102.91024,352.2,0.5,0.66,2018-10-20,0354,N,nominal,1.0NRT,269.5,12.2,D
-52.38666,-68.41851,300,0.51,0.41,2018-10-20,0442,N,nominal,1.0NRT,276.1,0.7,N
-52.52107,-68.28371,298,0.5,0.41,2018-10-20,0442,N,nominal,1.0NRT,277.1,0.4,N
-17.5292,-61.18023,312.4,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,279.2,2,N
-19.18337,-52.88668,299.8,0.41,0.37,2018-10-20,0436,N,nominal,1.0NRT,265.9,0.7,N
-19.18613,-52.89131,296.2,0.41,0.37,2018-10-20,0436,N,nominal,1.0NRT,264,0.7,N
-19.1868,-52.88734,302.2,0.41,0.37,2018-10-20,0436,N,nominal,1.0NRT,264.6,0.7,N
-17.65934,-60.90849,340.6,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,275.2,3.3,N
-17.66018,-60.90456,318.8,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,274.5,1.9,N
-17.66101,-60.90063,307.5,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,274,1.9,N
-17.66185,-60.8967,316.8,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,275.4,1.7,N
-17.66269,-60.89276,300.8,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,275.7,1.7,N
-17.66492,-60.90982,300.2,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,274.6,3.3,N
-17.66575,-60.90588,303.6,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,274.7,1.9,N
-17.66659,-60.90195,298.3,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,274.5,1.9,N
-17.66743,-60.89801,318.5,0.41,0.61,2018-10-20,0436,N,nominal,1.0NRT,275.3,1.7,N
-17.82577,-61.22543,311.3,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,274.7,1.5,N
-17.83448,-61.24047,310.1,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,274.7,1.9,N
-17.84623,-61.32586,352.3,0.44,0.62,2018-10-20,0436,N,nominal,1.0NRT,273,9.7,N
-17.84711,-61.32169,321.7,0.44,0.62,2018-10-20,0436,N,nominal,1.0NRT,272.9,4,N
-17.8738,-61.28025,326.9,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,273.7,2,N
-17.87293,-61.28439,307.1,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,273.1,2,N
-17.84698,-61.32473,352.4,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,272.3,4.9,N
-17.84607,-61.32888,307.4,0.44,0.62,2018-10-20,0436,N,nominal,1.0NRT,270.6,4.9,N
-17.84789,-61.32058,308.4,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,272,2.8,N
-17.87398,-61.28333,321.8,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,273.4,2.2,N
-17.87488,-61.27921,317.6,0.43,0.62,2018-10-20,0436,N,nominal,1.0NRT,273.9,2.2,N
-18.02983,-61.8133,333.1,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,271.9,4.1,N
-18.02887,-61.81774,299.6,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,271.2,6.7,N
-18.03079,-61.80887,299.5,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,271.2,4.1,N
-18.03375,-61.82362,339.5,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,274.1,6.7,N
-18.03472,-61.81916,349.8,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,274,6.7,N
-18.03568,-61.81474,354.1,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,273.6,4.1,N
-18.03664,-61.81031,305.2,0.46,0.64,2018-10-20,0436,N,nominal,1.0NRT,272.2,4.1,N
-18.31373,-62.1406,302.6,0.48,0.65,2018-10-20,0436,N,nominal,1.0NRT,267.8,1.5,N
-18.31473,-62.136,310.7,0.48,0.65,2018-10-20,0436,N,nominal,1.0NRT,268.2,1.5,N
-18.31055,-62.13705,304.6,0.48,0.65,2018-10-20,0436,N,nominal,1.0NRT,268,1.1,N
-18.31159,-62.13245,304.8,0.48,0.65,2018-10-20,0436,N,nominal,1.0NRT,268.1,1.1,N
-18.31648,-62.13851,296.7,0.48,0.65,2018-10-20,0436,N,nominal,1.0NRT,267.7,0.8,N
-21.05247,-48.51622,312,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,286.1,2.4,N
-21.05306,-48.51197,319.3,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,286.1,1.9,N
-21.0802,-48.44739,301,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,286.2,0.9,N
-21.53426,-51.81301,326,0.39,0.36,2018-10-20,0436,N,nominal,1.0NRT,289.6,2,N
-21.53485,-51.80928,326.4,0.39,0.36,2018-10-20,0436,N,nominal,1.0NRT,289.4,2.4,N
-21.17671,-55.59723,307,0.51,0.41,2018-10-20,0436,N,nominal,1.0NRT,272.8,0.9,N
-21.17764,-55.59219,295.9,0.51,0.41,2018-10-20,0436,N,nominal,1.0NRT,272.5,0.9,N
-21.18144,-55.59291,311.7,0.51,0.41,2018-10-20,0436,N,nominal,1.0NRT,272.8,2.3,N
-21.18235,-55.58796,314.7,0.51,0.41,2018-10-20,0436,N,nominal,1.0NRT,273,1.3,N
-21.18327,-55.58302,296.6,0.51,0.41,2018-10-20,0436,N,nominal,1.0NRT,271.9,1.3,N
-21.18614,-55.5887,305.9,0.51,0.41,2018-10-20,0436,N,nominal,1.0NRT,272.9,1.3,N
-22.08716,-55.19569,299,0.48,0.4,2018-10-20,0436,N,nominal,1.0NRT,285.9,0.6,N
-23.62543,-49.03819,350.5,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,279.8,5.4,N
-23.62483,-49.04245,319.1,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,277.3,5.4,N
-23.62898,-49.03876,316.7,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,275.2,5.4,N
-23.62372,-49.04083,335.6,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,278.2,4.1,N
-23.6243,-49.03656,330.7,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,276.9,4.1,N
-23.62727,-49.04141,330.3,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,277.3,4.1,N
-23.62784,-49.03714,337,0.44,0.38,2018-10-20,0436,N,nominal,1.0NRT,274.7,4.1,N
-23.67899,-49.21649,296.3,0.43,0.38,2018-10-20,0436,N,nominal,1.0NRT,272.6,0.7,N
-23.68192,-49.2213,301.2,0.43,0.38,2018-10-20,0436,N,nominal,1.0NRT,274.6,1,N
-24.06836,-59.69946,297.5,0.52,0.5,2018-10-20,0436,N,nominal,1.0NRT,275.4,0.8,N
-24.15405,-59.42171,300.5,0.5,0.49,2018-10-20,0436,N,nominal,1.0NRT,275,1.1,N
-26.00606,-60.92516,303.6,0.56,0.52,2018-10-20,0436,N,nominal,1.0NRT,287.6,0.7,N
-26.87444,-61.31807,309.1,0.57,0.52,2018-10-20,0436,N,nominal,1.0NRT,286.1,2.1,N
-26.87568,-61.31231,303.5,0.57,0.52,2018-10-20,0436,N,nominal,1.0NRT,286,1.1,N
-26.87276,-61.31807,311.7,0.57,0.52,2018-10-20,0436,N,nominal,1.0NRT,286.1,1.2,N
-26.87404,-61.31233,300.2,0.57,0.52,2018-10-20,0436,N,nominal,1.0NRT,286.3,1.2,N
-27.94598,-56.44699,299.5,0.45,0.39,2018-10-20,0436,N,nominal,1.0NRT,287.5,0.3,N
-27.50002,-61.69883,301,0.58,0.52,2018-10-20,0436,N,nominal,1.0NRT,284.3,0.7,N
-28.27213,-58.11656,302.4,0.54,0.42,2018-10-20,0436,N,nominal,1.0NRT,274.2,1.5,N
-29.74697,-50.87905,296.9,0.42,0.38,2018-10-20,0436,N,nominal,1.0NRT,283.9,0.4,N
-29.81386,-51.17572,306.7,0.42,0.37,2018-10-20,0436,N,nominal,1.0NRT,286.1,0.7,N
-30.14985,-52.02534,299.3,0.4,0.37,2018-10-20,0436,N,nominal,1.0NRT,284.8,0.5,N
-29.99045,-55.63006,303,0.41,0.37,2018-10-20,0436,N,nominal,1.0NRT,285.8,1,N
-29.07785,-60.50404,305,0.46,0.47,2018-10-20,0436,N,nominal,1.0NRT,288.2,1,N
-30.16314,-55.00689,344.4,0.39,0.37,2018-10-20,0436,N,nominal,1.0NRT,286.2,2.5,N
-30.16245,-55.011,307.3,0.4,0.37,2018-10-20,0436,N,nominal,1.0NRT,284.4,1.3,N
-30.16382,-55.00278,307.6,0.39,0.37,2018-10-20,0436,N,nominal,1.0NRT,284,2.5,N
-30.1665,-55.00764,320.7,0.39,0.37,2018-10-20,0436,N,nominal,1.0NRT,284.4,1.6,N
-30.16581,-55.01175,306.8,0.4,0.37,2018-10-20,0436,N,nominal,1.0NRT,284,1.2,N
-29.35734,-60.69094,324.6,0.47,0.48,2018-10-20,0436,N,nominal,1.0NRT,288.1,3.5,N
-29.35837,-60.68612,321.8,0.47,0.48,2018-10-20,0436,N,nominal,1.0NRT,287.7,2.3,N
-30.56778,-59.4655,297.9,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.9,0.5,N
-30.57175,-59.46658,298.5,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,282.8,0.5,N
-30.57694,-59.46168,328.3,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.9,3.2,N
-30.57572,-59.46766,298,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,284.2,3.2,N
-30.57816,-59.4557,300.4,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.2,2.1,N
-30.58091,-59.46275,328.4,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.8,3.2,N
-30.57969,-59.46873,305.6,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.3,3.2,N
-30.58212,-59.45677,300.8,0.57,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.4,2.1,N
-31.59495,-60.38359,310.3,0.41,0.45,2018-10-20,0436,N,nominal,1.0NRT,286.6,0.8,N
-33.03755,-60.54276,305.5,0.39,0.44,2018-10-20,0436,N,nominal,1.0NRT,278.4,1.1,N
-33.2551,-60.28543,328.8,0.56,0.43,2018-10-20,0436,N,nominal,1.0NRT,284.8,2.9,N
-33.25904,-60.28653,302.2,0.56,0.43,2018-10-20,0436,N,nominal,1.0NRT,281.6,2.9,N
-33.36133,-60.15138,297.1,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.5,1.3,N
-33.36252,-60.14542,307,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.6,1.3,N
-33.36762,-60.14063,306.3,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285,1.3,N
-33.3688,-60.13471,302.2,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285,1.3,N
-33.36795,-60.15956,319.4,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.5,2.4,N
-33.36914,-60.15361,310,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,284.5,1.5,N
-33.37034,-60.14766,308,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.2,1.5,N
-33.37424,-60.14879,306.5,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,284.3,1.2,N
-33.35933,-60.15165,297.6,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.1,1.3,N
-33.36056,-60.14574,303.3,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,287.1,3,N
-33.36691,-60.13503,321.9,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,286.5,3.2,N
-33.36592,-60.15981,303.1,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.4,1.6,N
-33.36838,-60.14792,298,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.1,0.8,N
-33.36983,-60.16093,309.4,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,285.9,1.6,N
-33.37228,-60.14906,304.7,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,282.8,0.8,N
-33.37741,-60.14426,306.1,0.55,0.43,2018-10-20,0436,N,nominal,1.0NRT,284.7,1.3,N
-34.8286,-55.99526,297.6,0.39,0.36,2018-10-20,0436,N,nominal,1.0NRT,283.4,0.5,N
-33.76297,-70.92921,299.9,0.67,0.73,2018-10-20,0436,N,nominal,1.0NRT,279.3,1.4,N
-33.76511,-70.92205,302.7,0.67,0.73,2018-10-20,0436,N,nominal,1.0NRT,279.7,1.4,N
-33.76324,-70.92838,302.4,0.67,0.73,2018-10-20,0436,N,nominal,1.0NRT,279.6,2,N
-33.76542,-70.9212,301.1,0.67,0.73,2018-10-20,0436,N,nominal,1.0NRT,279.5,1.4,N
-34.10374,-70.4561,341.1,0.62,0.72,2018-10-20,0436,N,nominal,1.0NRT,280.7,6.1,N
-34.10542,-70.46246,320.1,0.62,0.71,2018-10-20,0436,N,nominal,1.0NRT,280,6.7,N
-34.10752,-70.45546,316.6,0.62,0.71,2018-10-20,0436,N,nominal,1.0NRT,280.5,5.1,N
1.85628,-50.50723,317,0.55,0.43,2018-10-20,0430,N,nominal,1.0NRT,286.1,3.7,N
1.85551,-50.5023,314.4,0.55,0.43,2018-10-20,0430,N,nominal,1.0NRT,286.1,2.6,N
1.85312,-50.51277,334.5,0.55,0.43,2018-10-20,0430,N,nominal,1.0NRT,286.7,3.5,N
1.85389,-50.51772,302.4,0.55,0.43,2018-10-20,0430,N,nominal,1.0NRT,285.2,1.3,N
